userID,itemID,rating
AG6YHIDBTRF4SWXLDWRVMRS56AMQ,B07WGPKTS4,4.1
AH725ST5NW2Y4JZPKUNTIJCUK2BA,B0789LZTCJ,4.2
AHN5GP2G4PSPXMVTCK3D7FJSUMFQ,B09MZCQYHZ,4
AG7EZVSAXIVGMNDLSA55K7URQCJA,B0B4F2ZWL3,4.1
AEGUNYKUOOKYLZ5EVFG2RZ3IL5NQ,B08VB2CMR3,4.2
AFXDLSR7SKWLB4PKF5SSF5Q27WIQ,B095RTJH1M,4.6
AHSDH2Q4Q2QSUYUGEAGPIR22MT7Q,B097R25DP7,4
AFHS33MWRQGSS64EETZJGCBWXXXA,B09YDFKJF8,4
AFH5GFI3ZLDKRPX7OOXJDZKNTTTQ,B07WDK3ZS2,4.3
AH6U3UC6OTD65UGQF6RMHGEE4UPA,B08RZ5K9YH,4.3
AERIRWR6GSTILA6LAAFDAG3FENNA,B08444S68L,4.2
AFUI6TGJ2TLDSR4PDBMD37RSFDEQ,B07WHQBZLS,4
AEGLHOQOWUUUQEDV6EWXTSHIUE7A,B085DTN6R2,4.2
AG2UBCLWPOQR4QN5YCLXLC3XLHCA,B09JS562TP,4
AE642RIGZIT2VPQJOLNUZ34QVWJQ,B09KLVMZ3B,4.1
AEGEQUSFQ3L5GTTYJEM34ZLSZN5Q,B09V17S2BG,3.9
AHNQJPSI4I23HHMRHCCCI7QOBK7A,B0B5CGTBKV,3.8
AGL7ZQV5GFVZMHW7CKCENRGWN72Q,B0B23LW7NV,4.7
AGLNHKFYTWDPKIAIQTE4UPB5I7ZQ,B09KGV7WSV,4.3
AFCJPD4OYU6E3CQYH32MUOX26A5Q,B0971DWFDT,4.2
AHYWG4RZCXWYBUPMUCNYX76JWF4Q,B0BNV7JM5Y,4.1
AGCLLMGPNMO4IGCQ4253BICGDADQ,B0B53QFZPY,3.3
AFRMNW6TDHDZBP2UHF2K3MEAEYUA,B083342NKJ,4.4
AFUI6TGJ2TLDSR4PDBMD37RSFDEQ,B07WJWRNVK,4
AEDHFXMKZMTSZUD6ZDT2EAIJBQUA,B01F25X6RQ,4.2
AG3XBWOAL65DJSBHJ7LQ2K54HJKQ,B09C6HXFC1,4.5
AG7EDX6NV5CSHGLF5QKGWTKGYRVA,B0B244R4KB,4.6
AFJH7QKP457YR2ZYLVCPSMM5SWHQ,B0BMGG6NKT,4.2
AHONIZU3ICIEHQIGQ6R2VFRSBXOQ,B082LSVT4B,4
AHF4VUNETUB7FQORZINTQG2XOEQQ,B092JHPL72,3.7
AGXRGH7DLS3RVFS5KWU4PGR3H3GQ,B08WRBG3XW,4.1
AGNNZL2OXJSOP4LC4PWWYSTCZAAA,B09GFM8CGS,4.1
AFFRU7QVLXG4LNG6JKQKJ23KBA2A,B0B3MWYCHQ,4.2
AFA6Y4X6JXUJS7K3ALWAK3B33GZA,B09J2MM5C6,4.2
AELCNLLIFS2RDDTYTLT4KXJRIG5A,B07Q4QV1DL,4.5
AFUPCMP6RPBTIAKVTGCGKCKMDMLQ,B0B56YRBNT,3.8
AEBWA5I4QFCA3P3OBEPMELBGN4GQ,B09NHVCHS9,4
AFLBOY3G7HT3TAYCHSRFBXF7M2MQ,B01DF26V7A,4.1
AGY5MU7BF5S7NZ7H6FDZC7BM7PAA,B08K4PSZ3V,3.8
AG7EZVSAXIVGMNDLSA55K7URQCJA,B0B4F1YC3J,4.1
AGY5MU7BF5S7NZ7H6FDZC7BM7PAA,B08K4RDQ71,3.8
AE52UBBUK555IYRGTS5VX7PO44IA,B085CZ3SR1,4.2
AHWEF3345QLMPIGGOW6VUYJZEFDQ,B09YV3K34W,4.2
AEFNEVSP4WMJVLBSRPH3YKKRSDWA,B09Z6WH2N1,4.2
AEBWA5I4QFCA3P3OBEPMELBGN4GQ,B09NL4DJ2Z,4
AF7GOEYE5GJO744YPMKRF75AERWA,B0BGSV43WY,3.5
AFZAJPI7LJPDCOSMY6ASVRJOECMQ,B0926V9CTV,4.3
AG6YHIDBTRF4SWXLDWRVMRS56AMQ,B07WGPKMP5,4.1
AEBM3UFSICAMJJ63YZUBAFR6DZHQ,B0BBFJ9M3X,3.9
AHF32Q6YAAQ7QNHEROCDCCWFUOPQ,B09PLFJ7ZW,3.9
AGCLLMGPNMO4IGCQ4253BICGDADQ,B0B53NXFFR,3.3
AFXRMHZQNO7PQW3EFY7KUMXVWMGQ,B07GNC2592,4
AFYW2E6QX62PBJAJEIOE25GCKXOA,B09TP5KBN7,4
AH63HFCY2DBQCGPIVKPHXNHTA7WA,B0949SBKMP,4
AEGEQUSFQ3L5GTTYJEM34ZLSZN5Q,B09V175NP7,3.9
AFH5GFI3ZLDKRPX7OOXJDZKNTTTQ,B07WHSJXLF,4.3
AEVEJZ2RUY6RZ6GY5EIRES4BOUNA,B0BD3T6Z1D,4.1
AEJA3E7VLQFEQGJGJLV3KOZPXJMA,B09LHYZ3GJ,4.1
AFH5GFI3ZLDKRPX7OOXJDZKNTTTQ,B07WFPMGQQ,4.3
AFJ3CVFC3MO2Z3MYQTCELWT4TTKQ,B09QS9X9L8,4.1
AGKVBPWUJ5SHPUHQCCYNHWBISW5A,B0B6BLTGTT,4.1
AGUUHLF34AIEIOE5KULXXVWKBCMA,B077Z65HSD,4.3
AGYTSAUTXMOPROERNJPXNEB2XWNQ,B09W5XR9RT,4.4
AGLIJTPBLLORZ2E35K2DFO3V3FXQ,B084DTMYWK,4.2
AGCLLMGPNMO4IGCQ4253BICGDADQ,B0B53QLB9H,3.3
AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,B0BDYW3RN3,4.4
AH3GZWZM5RVOFCJCXRU7QFBAJ5NQ,B0B3RS9DNF,4.3
AFJ3CVFC3MO2Z3MYQTCELWT4TTKQ,B09QS9X16F,4.1
AEFZB452E6G2IGBYI3RXU7C5QGTA,B08HV25BBQ,4
AEJA3E7VLQFEQGJGJLV3KOZPXJMA,B09LJ116B5,4.1
AHGHZUAWSZHBYY7LU2UTO447DP3A,B0BMVWKZ8G,4.3
AFDCKNT7PKHIXJGOE5KTS2T543DQ,B0BD92GDQH,3.8
AHBAT6VLOXWGYDL57KHCNCLPXAKA,B08Y1SJVV5,3.9
AHCEM32SEYJBW2IHJIAF62AVK4VQ,B0B5GF6DQD,3.7
AG2UBCLWPOQR4QN5YCLXLC3XLHCA,B09JS94MBV,4
AF6HCCU2LSBC7VI7PXDP7BV234VA,B09YV463SW,4.2
AHQKC4MLLVOPBTKJFDBGTXFRKLYQ,B07XLCFSSN,4.4
AHG766GX32WE357IIFA2PJWO7XRA,B09NL4DCXK,3.9
AFHKQPCPHXZP3ZYZE5AN7VSCVDRQ,B0B8CHJLWJ,4.5
AEFNEVSP4WMJVLBSRPH3YKKRSDWA,B0B8ZWNR5T,4.2
AG64E4GTHGCK5JAQJBFV3GPWYWOQ,B0BBFJLP21,3.9
AEDHFXMKZMTSZUD6ZDT2EAIJBQUA,B01F262EUU,4.2
AEWZWQVWEH3665BOU2QPVBRLTTSQ,B09VZBGL1N,4.1
AHYWG4RZCXWYBUPMUCNYX76JWF4Q,B0BNVBJW2S,4.1
AHW36WCBK4L6CVEGYNZELYFAN66Q,B0B2DJ5RVQ,4.3
AGH7ZYNYWARUASLXNJWFVBMBQ27Q,B096TWZRJC,4.1
AHKBD2IJWFB65Y2C2W4J2VOMZQ6Q,B09GP6FBZT,4.3
AFNU4IC55QLKRUH3HO4F5Q3IFMMA,B0B3DV7S9B,3.6
AFL2RLMNGDTJED222FJJLDX6BN2Q,B09MKP344P,4.1
AHPI2KLLZMZK5CGEZ6ILSIA4FHJQ,B08JW1GVS7,4
AEJA3E7VLQFEQGJGJLV3KOZPXJMA,B09LHZSMRR,4.1
AGIZ3WNZX67YKD4PT46PBZS2V3QQ,B0B5V47VK4,4.3
AF2H7SUW3MQY6BK7UCPQQIEGRMTQ,B08H21B6V7,3.9
AGCDPH7XJBZZ6ALNCA6XYKP3BZIA,B09BNXQ6BR,4.1
AFZ3S6RJS6RVOXVK5OAIT4AX76UA,B01FSYQ2A4,4.1
AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,B08L5FM4JC,4.4
AH4OTB7KAP7IRL7PQDKLY5C4M7YA,B0B54Y2SNX,3.8
AGM2GCYQPQRIRJYCQBKBUOCD6VJA,B08BQ947H3,4.3
AEI7HJU4RFV6NR5WSRDQV5ZSRYSA,B082T6V3DT,4.3
AGDLLU2SF3BJPMEHUPCBCSHW7YOQ,B0B7DHSKS7,3.5
AGFUEPQZZPYTSQIL7UBTDIJYUGWA,B09SJ1FTYV,4
AGYYGL7JDT7YHKFH7HKAQH5DPBFQ,B09XJ5LD6L,3.9
AHHUUUD4XBXYHTWDGSEQGER6S5ZA,B07WHS7MZ1,4.3
AFC7PJA3XS6MHXYAUF3JZDHDUZWQ,B0BBVKRP7B,2.8
AEFLPPQ4RG2KHSAOJF53X2CIPTEA,B09NY7W8YD,3.8
AE6TWJIXPTWPLBA6HQBQSCSHMXVA,B0BMM7R92G,4.5
AEYXCHSBU6NC4ZKH4OOFYZZTQJFA,B08M66K48D,4.3
AGEWKSFDTAPPBDWREYVDDGF54ZLA,B09RFB2SJQ,4.1
AEU243XCV5FGTBUI3KKCC5BGXH6Q,B0B82YGCF6,3
AFU2GGLEYBWH47VH3HVIR3352MPA,B08HF4W2CT,4
AHRNAZGI4ZD7G633XI64QAT6F3WA,B08BCKN299,3.9
AGMDO4P3J3J6EV3C7KL5LNIZ3OMA,B0B2X35B1K,4.1
AFJ3CVFC3MO2Z3MYQTCELWT4TTKQ,B09QS9CWLV,4.1
AH5ZOJA5RWLFQL3XE3GPOEXYDENQ,B0B1NX6JTN,4.3
AGZOQA4S3KYQ5XWA2NNCVAPL5NAQ,B078G6ZF5Z,4
AEO5TWJ7OMCWVSYFCFNFE7IPHZYQ,B0BBW521YC,4.4
AHESBMCCD2JGQWVMDSW2G6QVJS7Q,B09HSKYMB3,4.3
AF6HCCU2LSBC7VI7PXDP7BV234VA,B09YV42QHZ,4.2
AE2NBVHMJEM7COMHX2XJ4UPZ7D7Q,B09BF8JBWX,3.8
AHWO6S34K43AUMEEVHEVFHHPOVQQ,B0B5YBGCKD,4.3
AHKL2U5BIK4ZODWORRJ5RWNLL2TQ,B01GGKYKQM,4.3
AEIRPCB2GKJMM2D42JI56EZHN2PQ,B09MY4W73Q,4.3
AEDLLY6JXNCVYIW227SBCPVYHNUA,B08R69VDHT,4
AHG766GX32WE357IIFA2PJWO7XRA,B09T37CKQ5,3.9
AGNNZL2OXJSOP4LC4PWWYSTCZAAA,B09GFPN6TP,4.1
AFUPVR34RLXDQ4KH53C63MQSFISQ,B0B298D54H,3.7
,B08VB57558,4.2
AFKT7LV4XE6XJ2VTHCBHPQECW2RQ,B09CMP1SC8,4.1
AFIFHW5QMFMTWXNZ2JORBMINL3CQ,B09YLXYP7Y,4
AER7URKAHGBZZUO54FO5YIX3BOJA,B0B9BXKBC7,4.6
AGJETGMWID7POEU5LDGFS4RPXSAQ,B09NY6TRXG,3.9
AGGTMAPT4WBWP2C62I6CGW22QNCA,B09NVPJ3P4,4
AE4MORXG46LGABI76KRVGV5BCLMQ,B0B3NDPCS9,4.3
AFB2AKARKRKHAB2PUCALX2GXOM3A,B09VGKFM7Y,4.4
AGURQUXEVAYTPSF26X64GZTYMTVA,B07QCWY5XV,4.1
AEJSFU2MHQAGBDP2LWKW2KDEJHBQ,B098QXR9X2,4.1
AGNOLV6ZQ6SYXOYLHBC4ORHEDL4A,B07H1S7XW8,4.1
AHAUWOVUAQX7D73DVER7HM3WKQZQ,B0BNXFDTZ2,4.4
AELCNLLIFS2RDDTYTLT4KXJRIG5A,B088ZFJY82,4.5
AG7EZVSAXIVGMNDLSA55K7URQCJA,B0B4F4QZ1H,4.1
AHFDNDR53QEPY535GSA7C7ZDQ5DA,B09BCNQ9R2,4.2
AFK4TVL4GOKGSKXKVD4ROM3NWE3Q,B0B9BD2YL4,4.5
AE47PRQCNT3YFSESBLAJOH6MSCFA,B071Z8M4KX,4.1
AH77PFYHLOMFUSAQTGZKB3Y3GLRQ,B09N3ZNHTY,3.9
AH3GZWZM5RVOFCJCXRU7QFBAJ5NQ,B0B3RRWSF6,4.3
AHNQJPSI4I23HHMRHCCCI7QOBK7A,B0B5B6PQCT,3.8
AFQFYAWOQX6T6PE5UVBUEFNBZC5Q,B005FYNT3G,4.3
AGXKMOT2VJHSKVF2RGDS3WHGFBCA,B01J0XWYKQ,4.4
AHIJZTKPBCAZCSUIZU3JPERUM55A,B09CTRPSJR,3.8
AGCTCXJXG6EKLF6ANAPIKPTAW75A,B08JQN8DGZ,3.8
AEW2N6ZN62QQ5C5RXHU4TSK2EYRA,B0B72BSW7K,3.5
AHJE6QFY5XEOZJJWOIOHHIDFWWFQ,B0BDRVFDKP,4.4
AGIBUP4ENAQTEYCKPWASWCUJ7YXA,B0B5LVS732,4.1
AHDKSXMFH5GRBJ6QJAPSEKXC6AYQ,B08TV2P1N8,4.1
AFZRZORHYQ6TSM25CRDS6UDSLUDA,B07XCM6T4N,4.3
AFCDH6KOUMXDXYT5J6RI66H6H4RQ,B07T5DKR5D,3.5
AFLBOY3G7HT3TAYCHSRFBXF7M2MQ,B01DEWVZ2C,4.1
AGUKIFBPQ5LFT3NFKXAMUVEYNSQQ,B07PR1CL3S,4.1
AH32ZSUDD2AINXSY42RIVL5RBCIQ,B09V12K8NT,3.9
AF53WDXQTVOHTCIUK5YSGJXGVLSQ,B07JQKQ91F,3.9
AHEU57WSVYX3MYVUTKXND7722D6Q,B08W56G1K9,4.1
AHEAYHNW5FVLH6XD7RRKIG32OUCA,B07WG8PDCW,4
AHMMC3QMOKVDBOOVOHAFZSCLWDAA,B01L8ZNWN2,4.2
AFZJRXAD3NPFKJU56SZBKYK3X4DQ,B009VCGPSY,4.3
AFLGGMV4SBRWIXXHBCHESRA5WMVQ,B0B296NTFV,4.1
AGGTMAPT4WBWP2C62I6CGW22QNCA,B09NVPSCQT,4
AF6HCCU2LSBC7VI7PXDP7BV234VA,B09YV4RG4D,4.2
AGINNSDVZYV5ZKNNIJO7GL2ODKJA,B07TCN5VR9,3.9
AHMCOOZB4T62PFVOC5KYTRN7AKCA,B00ZYLMQH0,4.3
AHWEF3345QLMPIGGOW6VUYJZEFDQ,B09YV4MW2T,4.2
AE3XDACOGNEPOGDQHEDJWR4R3JBA,B01HJI0FS2,4.5
AHQF77NZIRBV6LQMO6VEC6O5FL4Q,B076B8G5D8,4
AHCTC6ULH4XB6YHDY6PCH2R772LQ,B07JW9H4J1,4.2
AFC5CQXBCJCOU4VWPCMLLQV5NJRA,B014SZO90Y,4.5
AE4FRP3D6KIQG7H3GP436GUD52VQ,B07KCMR8D6,4.3
AGAXCWBSPZUPB6GKZKHS3WDT52YA,B00N1U9AJS,3.9
AFILVEY4BG7TP2XCLB7N6AGAZMFA,B07KY3FNQP,4.1
AE4MORXG46LGABI76KRVGV5BCLMQ,B0B3N7LR6K,4.3
AEEYC3VV6XNJOUKLAKNJCTNZ37DQ,B07QZ3CZ48,4.2
AFZVV44R3C5A6YYCZDNUTMEKD7OQ,B09T3H12GV,4.2
AHONIZU3ICIEHQIGQ6R2VFRSBXOQ,B098NS6PVG,4
AHTPQRIMGUD4BYR5YIHBH3CCGEFQ,B096MSW6CT,3.9
AFBICZEMDBBG2PL7T424USBD3PNQ,B09ZQK9X8G,4.1
AGCKABAFBXEB4DLQSVS2YPRFULZA,B08ZJDWTJ1,4.5
AGPMMNZ6KT752BNQNASY52CKSHHA,B08FTFXNNB,3.7
AHIHRVMHYHOH5D52QNATDQ6G3VRQ,B08YDFX7Y1,3.5
AH725ST5NW2Y4JZPKUNTIJCUK2BA,B08HDJ86NZ,4.2
AEGIDWKG4HE7J5FFY65JSBQTELFA,B087FXHB6J,3.5
AFLG2PW5COQFF4ALCTWAHMWQ5XBQ,B07N42JB4S,4.3
AEZ4XP6EQ5UIJF5YHBGJ3EPP4MOA,B0B31BYXQQ,3.9
AFK4NJOLFSJGWLOJIUIAROJF6YVA,B08CF3B7N1,4.2
AHKUNPS4ZAWFCFMIOFSKV5LF7IOA,B07SLMR1K6,4.3
AEGXNXBUADLS35GCQLX7K5EIFU2A,B09MQSCJQ1,4.2
AGCRWVPOVID3SCYSXUIFZNEVZ5KQ,B094YFFSMY,4
AHVRHERJSRHVM63FSTZZI5SRWFKQ,B092X94QNQ,4.1
AFDMSPZU56HC6LYNPSPFLBTALJMA,B0846D5CBP,4.5
AGDVBHF2VZWQBVPW2LSCWM523PCA,B00KXULGJQ,4.2
AF2YGWDQLV72RCMMOSU2FVQCMVTQ,B08H9Z3XQW,4.1
AEOCPQRJLJDQSJTXD4NVM6LYDWLA,B08LPJZSSW,3.9
AGFI73CMZKYLOYXJFEQBOGGVTTMA,B09MT84WV5,4.3
AHBAT6VLOXWGYDL57KHCNCLPXAKA,B08Y1TFSP6,3.9
AFKGUUI7MXXMU3IRK4KDHPAP5OCA,B08CYPB15D,4
AFSTHMXFUDYHM43NKFYVF5TM2DDA,B085HY1DGR,4
AGE43ATINMGDC2ODRZNEM4Q2SEVQ,B00MFPCY5C,3.5
AFDOB6ZOXEPJSTD5TYLQTRXTFSMA,B07JJFSG2B,4.3
AEE2HCL5QT6A7E3BE2FDJ4OLCSQQ,B09NR6G588,3.8
AGDVKUWO3IY3NBBLOGIPEYI7AQGA,B07JPX9CR7,4.4
AHM342MR54IYOKXJGG5MN53GQQDQ,B08D11DZ2W,3.7
AF6SWZOHDVA3F74K6ATT4UMM7LAQ,B07Q7561HD,4.4
AFCBKJAWH4J2UWEUQEGSVYNFT2YA,B0819HZPXL,4.4
AHP75752OD4FMWOWITYVDF4EJ57Q,B00LXTFMRS,4.4
AFBRDCFTMGH6OFKCC7GQQKXBCXKQ,B0B9LDCX89,4.2
AGGORGEJT3XXWXUJNZJNW2L6UZAQ,B0765B3TH7,4.5
AGLEJTZLEMONKAC3DV6ZVJKNFQQA,B0B1F6GQPS,3.8
AEVRTZ6HVKKV5CVX5XBW4QQLY3NA,B07LG59NPV,3.8
AGBITVO2DOMNZU6DB4QF2WXXELLA,B07RD611Z8,4.1
AER5ZGIXXVYG3AWZTRZT7M2BYCEA,B08WRWPM22,4.1
AEPIRPEEOWBOSQVYCEWRUCZJFSAQ,B00AXHBBXU,4.4
AHIKT4WX23GNGZCH5KEHHVFYZYMQ,B08MCD9JFY,3.8
AHG4ON6JILVZZJIB7VNEWDGQSMZA,B083RCTXLL,4.2
AEUM5B25NOTCU5KDYMVAOBN5Y5FQ,B08HLZ28QC,4.1
AETG7JHK5RW3AFEYCBDANJNOWWGA,B07GVR9TG7,4.4
AFP6VTPJTBO2PC47S433EJWP6MDQ,B0856HY85J,4.1
AHMX2NZBM45ZRMYJIJGGTCHNYC6Q,B07CD2BN46,4.1
AFYMT7DOR34UG7SPECITTIOGLASA,B07PLHTTB4,3.5
AEZRJAZOI4QT6FMFJMPVMZEEBGIA,B077T3BG5L,3.6
AHDD7ZNB47QA2JLYU53HD4ML3VNQ,B08DDRGWTJ,4.3
AG6YFIPWZK7TFOKVJJTYNM25TCUQ,B079Y6JZC8,3.8
AHTMLMISSWFEKD2NMUHWQEZIQYFA,B0856HNMR7,4
AHXQZN3N55YAWSIZRNKHRWEQ5XZA,B0B12K5BPM,3.9
AHIQ7HT7HDEW67HOPSLTFF2TH2BA,B08MTCKDYN,4.1
AFWD4ZTM7473CDWARHCDQKK73MTA,B08CF3D7QR,4.3
AG5ZMUHXVOUVN5BBEDWNN56JLUVA,B00LVMTA2A,4.4
AFQVWAIJE5R6L6CSOOEAZ4SB4LNA,B07TR5HSR9,4.3
AHJWICC6V4BPVHNSGZ3FCIC4KUBQ,B0819ZZK5K,4.3
AFPCHRP52XCWFQ625WEACPUTXO7A,B096VF5YYF,4.1
AFI4YPCZQHDV6ZO7ZJS4IEGDMNMA,B08QJJCY2Q,4.4
AEDN6ICRLDC6CVKYHK3F5747TF7Q,B07L5L4GTB,4.4
AHKQXI6UBPLTL65RPYN7PJ24ELLA,B07L8KNP5F,3.8
AF4JRMMORST2B2X2W6XBRMWNKZ5Q,B08CF4SCNP,3.8
AGMR74PGVNG5IU7X25GJGDAT63TA,B09XX51X2G,4
AFM7R5JRUEXGKULZMOOZCS2DWRIQ,B01M72LILF,4.4
AE3O6366WGEQAANKJ76QETTUQQTQ,B07KSMBL2H,4.4
AF772O5YC4ZR6O2Y4VMIWTWEZMPA,B00LZLQ624,4.5
AEJTETVJ7NY3GMARSTJNPOG3AY3A,B07DJLFMPS,4
AEJHA2E6YBI635Q3AKE2QNBOM24Q,B09GB5B4BK,4
AE5VM7Y43HENV5JBN7JB4LCDHO4A,B015ZXUDD0,4.3
AEGLHOQOWUUUQEDV6EWXTSHIUE7A,B085DTN6R2,4.2
AGZEBZMUHSRT37TWDJQAIFK7R7NQ,B09PL79D2X,3.8
AELVWGIYLMQUY65GUKSUJYVXRODA,B098K3H92Z,4.3
AE642RIGZIT2VPQJOLNUZ34QVWJQ,B09KLVMZ3B,4.1
AFCKOCN7FG2KC4PCZZUORJFFGEJA,B084PJSSQ1,4.3
AHSDH2Q4Q2QSUYUGEAGPIR22MT7Q,B097R25DP7,4
AHOUPKNSFRTL4F3KLBXFMEFJSKUA,B097C564GC,4.3
AGCOAUC6ORUPLX2ZZZQR5HD3HGHA,B08CYNJ5KY,4.2
AEV7WXLS2DB6RQA4TZIZ3A3E5L3Q,B00Y4ORQ46,4
AEPNFXQVCUUGVV74K5KGJEIGCBMA,B074CWD7MS,4.4
AFRMNW6TDHDZBP2UHF2K3MEAEYUA,B083342NKJ,4.4
AG3XBWOAL65DJSBHJ7LQ2K54HJKQ,B09C6HXFC1,4.5
AGQ36NZXZMWU5W2JFXIK5GCM4MUA,B00A0VCJPI,4.2
AG4UQP4EKBXW3ZFQFIEGYNY2UHWQ,B00UGZWM2I,4.1
AGBRAMADVM5J4BNY7O4WWXMTYEBA,B00R1P3B4O,4.5
AFFRU7QVLXG4LNG6JKQKJ23KBA2A,B0B3MWYCHQ,4.2
AEBRBDIZFIWDBOXITGLYRRSVZBTA,B09DG9VNWB,4.3
AHKIW5FEJBZVHD4MH7LBRDKXFJTA,B09Y5MP7C4,3.9
AEZQUPHUINOCTERMXT3HOTVPLYGQ,B01DJJVFPC,4.5
AEMSMWVWDYLWF3I3SCHPJPDTS5QQ,B07DFYJRQV,4.1
AFGENKSKOZGTS6YYL5CYWKMV5MCA,B08L879JSN,4.2
AERTNA7V2HRIEPGANADEJFCY524Q,B08TDJNM3G,3.8
AFERB3TDE3HAUIGGRZAO7LNF7SYA,B06XSK3XL6,4.3
AFLK6ZRFGVUE3QE7RXQXHDOPPJUQ,B07YNTJ8ZM,3.9
AGLNHKFYTWDPKIAIQTE4UPB5I7ZQ,B09KGV7WSV,4.3
AFDUJI7KG7VMZF4JGJHV4DBCA4OA,B08DPLCM6T,4.3
AEXIV3RFI5NFISHPIOIRBFCEMKUQ,B07KR5P3YD,3.9
AHGJXZZRXZB2T477ZTVMMKDT3LGA,B08FB2LNSZ,3.7
AFGZQNTKB7GCYDFGCOV2MF2VBSXA,B01IBRHE3E,4.2
AHIQYP5QKXYWXGJC5Z6YGIZVQTKA,B01N6LU1VF,4.3
AFYM2YCDE6SZB4OHEG4NX7OWJI5Q,B07XLML2YS,4.2
AGBUNLUGN3BK6UA3QIFOWGZVTLFQ,B086WMSCN3,3.9
AGWXCIC2IWWGNN5I4QTFMPSLSTHQ,B003B00484,4.3
AFD53TWXXCPJAYQJ7REZPW34AKKQ,B085194JFL,3.7
AFURD6VVHRG4HZ36KXGXYUTVUDLA,B09F6S8BT6,4.3
AESL7YEFFKTIZRBEDUCMD56K6VQA,B003L62T7W,4.3
AHF32Q6YAAQ7QNHEROCDCCWFUOPQ,B09P18XVW6,3.9
AE4OJDGKLBRC3SKJV2S3AHVXBWBA,B00LZLPYHW,4.4
AEBWA5I4QFCA3P3OBEPMELBGN4GQ,B09NHVCHS9,4
AGTC43ZF53CWD5YIEPDMGMDP22TQ,B00NNQMYNE,4.5
AGC6NVLEXXVXAOMXP46RL2622EBA,B0B217Z5VK,3.9
AG2SGIEE46YOK5J5WFS52KHY4PYA,B07B88KQZ8,4.3
AG6CREU25N6P2H7RCHNIU6GGJ5BA,B01M4GGIVU,4.2
AFUFHMKHZZMFJX554XNEXXTJXWEQ,B07Z3K96FR,4.1
AFSPQFXDIKOSTXLMOGOBF4WR4SPA,B0756CLQWL,4.2
AEGA5UJCOTFHN4JW6PDCIHQGYTEA,B004IO5BMQ,4.5
AEFNEVSP4WMJVLBSRPH3YKKRSDWA,B09Z6WH2N1,4.2
AF5SLHZEFIV3ISEOW2STG3EWYNQQ,B01HGCLUH6,4.2
AFDHR2G2FNUFDTSWHO4LCLMB6ZYA,B01N4EV2TL,4.3
AGZPAEOZFLFBCYQLIKZGSERRSPIA,B08MZQBFLN,4
AGWSJPW7AT2OTWNRZGKCMRT4TPYA,B0752LL57V,4.5
AGY5MU7BF5S7NZ7H6FDZC7BM7PAA,B08K4PSZ3V,3.8
AEY3K25JLSHVO6HLN6ADH62FJXMQ,B09Z28BQZT,3.9
AENDMMCGUEYDYJTVD5GZ7VWYOALQ,B094DQWV9B,4
AEAEGYFLA2BDHDKFUFJYT535NYGA,B0BBMPH39N,4.1
AH7QP5VH5777BLVSP5M6KE2IEOWA,B097JQ1J5G,3.4
AEFZB452E6G2IGBYI3RXU7C5QGTA,B07YY1BY5B,4
AEWHCRZOB4UBLIBAN2HJSXDEGPBQ,B08VRMK55F,3.4
AFZVACGHIEIUWBF2UAWI2MU67LCA,B08CHZ3ZQ7,4.3
AECLUTC5AZMCISU3ZNO6J5POEQQQ,B08SCCG9D4,3.9
AHZDDRQIN5ABLJXSOK7EZI2GZHYA,B0972BQ2RS,4.1
AESMLM2YPJKZK3XTTYJZFFK4VVSA,B00ZRBWPA0,4.3
AHYCLMEK6HTW32Y3U6V3MVCCEELA,B0B2DD66GS,4.5
AGD2RAVYCENEIWLBUNTSEHBJ73QA,B09M869Z5V,4.2
AF34EG2TFEJSS6JCF6KVYXWFVKMQ,B07W6VWZ8C,4.1
AHAKSS633XQSBDP63G7OCYEXPV2A,B07Z1X6VFC,4.4
AEYYJ5PIFRCXNHS2EJPMJUGTDEZQ,B07YL54NVJ,4.3
AEQPYAO4245QP3GSNQPFDVAKHFRA,B0759QMF85,4.3
AFUR2THG6BYV6IRA5JV6LBQNG2AA,B00LM4X0KU,4.3
AHCOIX4FTZHKMCOH7TPK45D2KKDA,B08PFSZ7FH,4.2
AGWBDFED7HKRTXHFQFNGFDN32GFA,B012MQS060,4.1
AEOLHHEMZIIF7EEUUV2R4TJB75UA,B01MF8MB65,4.1
AE3EZWQC4YBZLYGELTAF4RPD4YVQ,B00LHZWD0C,4.5
AEBY7LSKMBHUL74SXGJDSRKKPGXA,B08QDPB1SL,4.4
AGVHA7GWJH65MLMZ6UEFQFPFEABA,B07BRKK9JQ,4.3
AF2K32KCDE5FG35MDRCWU35PBIKA,B01EZ0X3L8,4.3
AEP3BU7PNOTWYZ2YZ2IGC2AFJ4UQ,B00LM4W1N2,4.3
AH63HFCY2DBQCGPIVKPHXNHTA7WA,B0949SBKMP,4
AEUWYI55HVW2GO4GRLWK4PWCTPLQ,B08YD264ZS,4.3
AEO5NTPVZBDP7EHO2NOJ3Q6QPN3A,B094JNXNPV,4
AFN2QOA5EGEBINN5RMANWEVQNMYA,B00GZLB57U,4.4
AELVCY3WRWL2IPLH6BX2VXKUHDDQ,B07V82W5CN,4
AGUUHLF34AIEIOE5KULXXVWKBCMA,B077Z65HSD,4.3
AFHMG44566SPMVPBLRU7VTTJ26VA,B08HD7JQHX,3.3
